season,matches,innings,runs,batting_average,strike_rate,fours,sixes,fifties,hundreds,highest_score,catches,wickets,bowling_average,economy_rate,bowling_strike_rate,best_bowling,highest_score_num,highest_score_notout,best_bowling_wickets,best_bowling_runs,player_id,_outlier,batting_impact,bowling_impact,consistency_score,overall_performance_score,performance_category,career_matches,career_innings,career_runs,career_wickets,career_fifties,career_hundreds,career_catches,seasons_played
2026,5,2,8,8.0,200.0,0,1,0,0,7*,1,2,94.0,11.62,48.5,41/1,7,1,41,1,729,0,1.1623835776615392,0.46868113192691235,5.098092217957293,1.9405,Poor,117,31,93,135,0,0,11,10
2022,2,2,2,1.0,50.0,0,0,0,0,2,0,0,0.0,0.0,0.0,,2,0,0,0,730,0,0.014033542584565645,0.0,4.979298735930098,0.9472,Poor,46,43,980,4,5,0,24,5
2023,2,2,25,12.5,80.64,2,0,0,0,20,0,1,14.0,7.0,12.0,14/1,20,0,14,1,730,0,1.7748822777167907,1.9603995047929437,4.979298735930098,2.5396,Below Average,46,43,980,4,5,0,24,5
2024,14,13,378,54.0,190.9,24,26,3,0,71*,7,3,5.0,7.5,4.0,11/2,71,1,11,2,730,0,8.416814179381012,6.124613560370992,4.979298735930098,9.0756,Excellent,46,43,980,4,5,0,24,5
2025,14,13,300,50.0,150.75,25,11,0,0,41*,10,0,0.0,0.0,0.0,,41,1,0,0,730,0,7.6519056308580025,0.0,4.979298735930098,5.7587,Good,46,43,980,4,5,0,24,5
2026,14,13,275,34.38,127.31,18,9,2,0,60*,7,0,0.0,0.0,0.0,,60,1,0,0,730,0,6.7680390131879085,0.0,4.979298735930098,5.059,Average,46,43,980,4,5,0,24,5
2020,5,2,21,21.0,175.0,2,1,0,0,20*,0,3,64.0,11.29,34.0,2/37,20,1,2,37,731,0,3.053897030243154,0.9679749920232434,5.027777172370667,2.8799,Below Average,22,8,54,16,0,0,4,3
2025,10,4,7,7.0,87.5,0,0,0,0,3,2,9,37.77,10.62,21.33,44/3,3,0,44,3,731,0,0.5032161414223412,3.2800394062793945,5.027777172370667,2.3173,Poor,22,8,54,16,0,0,4,3
2026,7,2,26,13.0,185.71,0,3,0,0,25,2,4,68.75,11.95,34.5,24/1,25,0,24,1,731,0,2.799166258854553,1.1057129682855078,5.027777172370667,3.0262,Below Average,22,8,54,16,0,0,4,3
2017,5,3,8,2.66,72.72,0,1,0,0,6,0,5,30.6,8.57,21.4,2/31,6,0,2,31,732,0,0.20292572075845058,2.974179505983842,7.0971227355598625,2.8651,Below Average,5,3,8,5,0,0,0,1
2009,2,2,11,5.5,68.75,0,1,0,0,11,0,1,40.0,6.66,36.0,1/30,11,0,1,30,733,0,0.4905115108301725,0.8884289084870461,6.85171634801522,2.1578,Poor,2,2,11,1,0,0,0,1
2013,2,1,7,7.0,50.0,1,0,0,0,7,0,0,0.0,0.0,0.0,,7,0,0,0,734,0,0.3090598530095944,0.0,6.85171634801522,2.0349,Poor,2,1,7,0,0,0,0,1
2008,6,4,39,13.0,205.26,1,5,0,0,24,0,12,15.33,8.17,11.25,4/23,24,0,4,23,735,0,3.433095881664494,6.575754589814217,7.151699256297347,6.3939,Good,6,4,39,12,0,0,0,1
2010,7,1,3,0.0,75.0,0,0,0,0,3*,0,6,30.66,7.66,24.0,4/24,3,1,4,24,736,0,0.0,3.5352660190676466,5.4713087173141846,2.4536,Poor,148,52,208,144,0,0,7,14
2011,7,2,1,1.0,20.0,0,0,0,0,1*,0,2,84.5,9.38,54.0,4/24,1,1,4,24,736,0,0.0028179018230102904,0.6271903755049736,5.4713087173141846,1.3916,Poor,148,52,208,144,0,0,7,14
2012,17,3,2,1.0,28.57,0,0,0,0,1*,0,19,23.84,7.42,19.26,4/24,1,1,4,24,736,0,0.008035856931543886,6.865679422388124,5.4713087173141846,3.2746,Below Average,148,52,208,144,0,0,7,14
2013,16,8,38,38.0,100.0,3,1,0,0,12*,0,16,31.75,8.78,21.68,4/24,12,1,4,24,736,0,3.860099423345931,5.318421996966825,5.4713087173141846,5.4249,Average,148,52,208,144,0,0,7,14
2014,12,1,2,2.0,50.0,0,0,0,0,2,0,11,33.36,8.15,24.54,4/24,2,0,4,24,736,0,0.02792882141790685,4.511638787336733,5.4713087173141846,2.5323,Below Average,148,52,208,144,0,0,7,14
2015,12,4,29,29.0,207.14,5,1,0,0,24*,0,10,38.2,9.09,25.2,4/24,24,1,4,24,736,0,4.109029575195847,3.77920394853055,5.4713087173141846,4.7384,Average,148,52,208,144,0,0,7,14
2016,9,2,9,9.0,180.0,0,1,0,0,7*,0,10,23.4,9.0,15.6,4/24,7,1,4,24,736,0,1.2684039153042959,4.874969455815659,5.4713087173141846,3.3423,Below Average,148,52,208,144,0,0,7,14
2017,14,4,10,0.0,76.92,0,0,0,0,4*,0,17,24.11,8.45,17.11,4/24,4,1,4,24,736,0,0.0,6.2292883823944445,5.4713087173141846,3.1562,Below Average,148,52,208,144,0,0,7,14
2018,14,5,3,0.75,27.27,0,0,0,0,1*,0,20,20.9,7.86,15.95,4/24,1,1,4,24,736,0,0.00862717254326935,7.186847793270078,5.4713087173141846,3.2714,Below Average,148,52,208,144,0,0,7,14
2019,11,7,25,12.5,100.0,3,1,0,0,14,0,8,46.37,9.8,28.37,4/24,14,0,4,24,736,0,1.9985723718407975,2.8303534443422285,5.4713087173141846,3.0044,Below Average,148,52,208,144,0,0,7,14
2020,2,1,0,0.0,0.0,0,0,0,0,0*,0,0,0.0,0.0,0.0,,0,1,0,0,736,0,0.0,0.0,5.4713087173141846,1.1883,Poor,148,52,208,144,0,0,7,14
2022,12,7,55,13.75,137.5,4,4,0,0,21,3,16,21.18,7.06,18.0,23/4,21,0,23,4,736,0,3.432076136205664,6.855968608725557,5.4713087173141846,5.6084,Good,148,52,208,144,0,0,7,14
2023,8,5,19,9.5,105.55,1,0,0,0,6*,3,1,189.0,9.94,114.0,27/1,6,1,27,1,736,0,1.5041405217859833,0.14455925239980974,5.4713087173141846,2.0947,Poor,148,52,208,144,0,0,7,14
2024,7,2,12,12.0,80.0,0,1,0,0,10*,1,8,26.25,10.0,15.75,22/2,10,1,22,2,736,0,1.080896113770619,3.897188667417169,5.4713087173141846,2.8441,Below Average,148,52,208,144,0,0,7,14
2022,14,4,4,4.0,50.0,0,0,0,0,3*,3,22,20.18,9.03,13.4,25/5,3,1,25,5,737,0,0.10854272727951482,7.16522151942252,3.881585260793429,2.8392,Below Average,22,6,23,27,0,0,4,2
2023,8,2,19,19.0,237.5,1,2,0,0,19*,1,5,43.4,10.85,24.0,32/2,19,1,32,2,737,0,3.1860370976165333,2.016953996131612,3.881585260793429,2.9956,Below Average,22,6,23,27,0,0,4,2
2011,2,2,2,1.0,16.66,0,0,0,0,2,0,0,0.0,0.0,0.0,,2,0,0,0,738,0,0.0046915057829221285,0.0,4.24689901126528,0.7106,Poor,21,20,300,0,1,0,0,6
2012,2,2,36,18.0,105.88,2,3,0,0,18,0,0,0.0,0.0,0.0,,18,0,0,0,738,0,2.9080438367515002,0.0,4.24689901126528,2.3448,Poor,21,20,300,0,1,0,0,6
2013,9,9,158,17.55,100.0,17,4,0,0,41,0,0,0.0,0.0,0.0,,41,0,0,0,738,0,4.735855771528709,0.0,4.24689901126528,3.441,Below Average,21,20,300,0,1,0,0,6
2014,1,1,2,2.0,22.22,0,0,0,0,2,0,0,0.0,0.0,0.0,,2,0,0,0,738,0,0.012479895424469525,0.0,4.24689901126528,0.5902,Poor,21,20,300,0,1,0,0,6
2015,6,5,102,20.4,122.89,13,2,1,0,58,0,0,0.0,0.0,0.0,,58,0,0,0,738,0,4.625722912659615,0.0,4.24689901126528,3.1983,Below Average,21,20,300,0,1,0,0,6
2016,1,1,0,0.0,0.0,0,0,0,0,0*,0,0,0.0,0.0,0.0,,0,1,0,0,738,0,0.0,0.0,4.24689901126528,0.7547,Poor,21,20,300,0,1,0,0,6
2025,3,3,68,22.67,212.5,5,6,0,0,37,2,0,0.0,0.0,0.0,,37,0,0,0,739,0,4.9633676207375945,0.0,5.741484528788266,4.1409,Average,10,10,197,0,1,0,8,2
2026,7,7,129,18.43,201.56,6,14,1,0,65,6,0,0.0,0.0,0.0,,65,0,0,0,739,0,5.486569030626387,0.0,5.741484528788266,4.3995,Average,10,10,197,0,1,0,8,2
2016,6,6,127,21.16,127.0,14,3,0,0,30,0,0,0.0,0.0,0.0,,30,0,0,0,740,0,5.019505715144409,0.0,7.151699256297347,4.7318,Average,6,6,127,0,0,0,0,1
2025,2,1,1,0.0,100.0,0,0,0,0,1*,1,1,53.0,13.25,24.0,40/1,1,1,40,1,741,0,0.0,0.37109305856687524,6.85171634801522,1.9942,Poor,2,1,1,1,0,0,1,1
2008,6,6,155,31.0,117.42,22,1,1,0,52,0,0,0.0,0.0,0.0,,52,0,0,0,742,0,5.7125169692949616,0.0,4.760476394744993,4.2834,Average,20,20,282,0,1,0,0,4
2009,5,5,19,3.8,57.57,1,1,0,0,10,0,0,0.0,0.0,0.0,,10,0,0,0,742,0,0.4902304941726238,0.0,4.760476394744993,1.074,Poor,20,20,282,0,1,0,0,4
2010,6,6,64,12.8,106.66,7,1,0,0,22,0,0,0.0,0.0,0.0,,22,0,0,0,742,0,3.2099686230002384,0.0,4.760476394744993,2.7133,Below Average,20,20,282,0,1,0,0,4
2011,3,3,44,14.66,104.76,3,2,0,0,36,0,0,0.0,0.0,0.0,,36,0,0,0,742,0,2.8893359571055868,0.0,4.760476394744993,2.5603,Below Average,20,20,282,0,1,0,0,4
2022,5,4,5,2.5,38.46,0,0,0,0,2*,1,3,54.66,9.19,35.66,21/2,2,1,21,2,743,0,0.06622363435805932,1.3052599207480995,4.0546494594239455,0.9457,Poor,31,10,10,30,0,0,7,4
2023,5,2,3,0.0,150.0,0,0,0,0,2*,3,5,29.2,9.12,19.2,30/2,2,1,30,2,743,0,0.0,2.946149358422017,4.0546494594239455,1.6223,Poor,31,10,10,30,0,0,7,4
2024,10,2,1,0.0,100.0,0,0,0,0,1*,1,11,25.09,9.2,16.36,27/3,1,1,27,3,743,0,0.0,4.883256366962935,4.0546494594239455,2.2455,Poor,31,10,10,30,0,0,7,4
2026,11,2,1,0.0,33.33,0,0,0,0,1*,2,11,35.45,10.26,20.72,24/2,1,1,24,2,743,0,0.0,3.881103676339548,4.0546494594239455,2.0367,Poor,31,10,10,30,0,0,7,4
2026,16,16,776,48.5,237.3,63,72,5,1,103,2,0,0.0,0.0,0.0,,103,0,0,0,744,0,9.58454881966176,0.0,7.465845916413725,8.5671,Excellent,16,16,776,0,5,1,2,1
2025,7,7,252,36.0,206.55,18,24,1,1,101,0,0,0.0,0.0,0.0,,101,0,0,0,745,0,7.388129130014994,0.0,7.198975588953446,6.7028,Good,7,7,252,0,1,1,0,1
2012,8,2,1,0.5,33.33,0,0,0,0,1,0,8,33.87,8.74,23.25,3/16,1,0,3,16,746,0,0.0023484076611948977,3.648760226393182,4.21361174959998,1.9135,Poor,38,11,50,38,0,0,0,6
2014,10,3,35,0.0,102.94,2,1,0,0,17*,0,16,18.68,8.15,13.75,3/16,17,1,3,16,746,0,0.0,6.810197598838158,4.21361174959998,2.9024,Below Average,38,11,50,38,0,0,0,6
2015,6,1,6,6.0,200.0,0,1,0,0,6,0,3,59.0,10.21,34.66,3/16,6,0,3,16,746,0,0.7648721577452766,1.126517472438867,4.21361174959998,1.526,Poor,38,11,50,38,0,0,0,6
2017,6,2,4,4.0,40.0,0,0,0,0,4,0,7,23.28,8.15,17.14,3/16,4,0,3,16,746,0,0.08749219629628024,4.307439876395584,4.21361174959998,2.2135,Poor,38,11,50,38,0,0,0,6
2019,5,1,3,0.0,42.85,0,0,0,0,3*,0,4,29.0,9.66,18.0,3/16,3,1,3,16,746,0,0.0,2.4724775586915215,4.21361174959998,1.5573,Poor,38,11,50,38,0,0,0,6
2020,3,2,1,1.0,10.0,0,0,0,0,1,0,0,0.0,0.0,0.0,,1,0,0,0,746,0,0.0014096546833061187,0.0,4.21361174959998,0.5453,Poor,38,11,50,38,0,0,0,6
2020,13,3,10,5.0,66.66,0,0,0,0,7*,0,17,20.94,6.84,18.35,5/20,7,1,5,20,747,0,0.40569985372222106,7.121401985270687,5.0295975044719015,3.3385,Below Average,79,15,31,89,0,0,9,6
2021,17,3,2,2.0,50.0,0,0,0,0,2*,0,18,24.88,6.58,22.66,5/20,2,1,5,20,747,0,0.02792882141790685,6.925351926274548,5.0295975044719015,3.2589,Below Average,79,15,31,89,0,0,9,6
2022,11,4,12,0.0,66.66,2,0,0,0,10*,2,6,55.33,8.51,39.0,22/1,10,1,22,1,747,0,0.0,2.2903171508424043,5.0295975044719015,1.7821,Poor,79,15,31,89,0,0,9,6
2023,14,2,1,1.0,11.11,0,0,0,0,1,3,20,21.45,8.14,15.8,15/4,1,0,15,4,747,0,0.0015660395119293092,7.030144202441626,5.0295975044719015,3.2903,Below Average,79,15,31,89,0,0,9,6
2025,13,1,1,0.0,100.0,0,0,0,0,1*,2,17,22.52,7.66,17.64,22/3,1,1,22,3,747,0,0.0,6.646953351602695,5.0295975044719015,3.0135,Below Average,79,15,31,89,0,0,9,6
2026,11,2,5,2.5,83.33,1,0,0,0,5,2,11,32.72,8.78,22.36,14/3,5,0,14,3,747,0,0.13974846320750606,4.389197381539777,5.0295975044719015,2.519,Below Average,79,15,31,89,0,0,9,6
2021,10,10,370,41.11,128.47,37,14,4,0,67,0,3,23.0,8.11,17.0,2/29,67,0,2,29,749,0,7.446999125236351,2.6723288880886154,6.2859111720761565,7.7772,Very Good,69,62,1677,3,13,1,16,6
2022,12,12,182,16.55,107.69,17,7,1,0,50*,4,0,0.0,0.0,0.0,,50,1,0,0,749,0,4.9498991401642325,0.0,6.2859111720761565,4.2352,Average,69,62,1677,3,13,1,16,6
2023,14,14,404,28.86,145.84,32,21,2,1,104,3,0,0.0,0.0,0.0,,104,0,0,0,749,0,7.251933860337722,0.0,6.2859111720761565,5.9287,Good,69,62,1677,3,13,1,16,6
2024,15,13,370,46.25,158.79,35,19,4,0,70,4,0,0.0,0.0,0.0,,70,0,0,0,749,0,7.909972518864247,0.0,6.2859111720761565,6.7613,Good,69,62,1677,3,13,1,16,6
2025,11,7,142,20.29,139.21,15,4,1,0,60,4,0,0.0,0.0,0.0,,60,0,0,0,749,0,5.241212565336725,0.0,6.2859111720761565,4.4346,Average,69,62,1677,3,13,1,16,6
2026,7,6,209,52.25,186.6,21,13,1,0,73*,1,0,0.0,0.0,0.0,,73,1,0,0,749,0,7.50578672677951,0.0,6.2859111720761565,6.2629,Good,69,62,1677,3,13,1,16,6
2008,11,10,288,36.0,137.14,22,15,2,0,71*,0,2,68.5,9.78,42.0,2/23,71,1,2,23,750,0,7.001235209990081,0.7281873319075589,5.805181884807969,5.8998,Good,64,54,985,6,3,0,0,6
2009,16,13,124,11.27,108.77,6,3,0,0,32,0,4,30.5,8.13,22.5,2/23,32,0,2,23,750,0,3.927900714962566,2.677464995214301,5.805181884807969,4.4354,Average,64,54,985,6,3,0,0,6
2010,6,5,34,8.5,79.06,3,1,0,0,24,0,0,0.0,0.0,0.0,,24,0,0,0,750,0,1.6773631584562387,0.0,5.805181884807969,2.2285,Poor,64,54,985,6,3,0,0,6
2011,14,14,336,28.0,120.0,30,13,1,0,60,0,0,0.0,0.0,0.0,,60,0,0,0,750,0,6.678454739015852,0.0,5.805181884807969,5.3814,Average,64,54,985,6,3,0,0,6
2012,10,7,132,22.0,104.76,8,5,0,0,36,0,0,0.0,0.0,0.0,,36,0,0,0,750,0,4.862239337146054,0.0,5.805181884807969,4.1153,Average,64,54,985,6,3,0,0,6
2014,7,5,71,23.66,112.69,8,0,0,0,27,0,0,0.0,0.0,0.0,,27,0,0,0,750,0,4.220138460792628,0.0,5.805181884807969,3.5971,Below Average,64,54,985,6,3,0,0,6
2008,9,8,145,18.12,133.02,21,3,1,0,54,0,1,22.0,11.0,12.0,1/22,54,0,1,22,752,0,5.0520766436131135,0.9640974138969799,7.277978799768882,5.2491,Average,9,8,145,1,1,0,0,1
2017,4,4,101,50.5,134.66,12,1,1,0,63*,0,0,0.0,0.0,0.0,,63,1,0,0,754,0,5.985510492668572,0.0,5.957462564959821,4.8864,Average,77,65,1233,9,7,0,11,9
2018,13,11,212,53.0,143.24,11,11,1,0,54*,0,1,58.0,11.6,30.0,2/19,54,1,2,19,754,0,7.174855705397713,0.38626047887497916,5.957462564959821,5.8943,Good,77,65,1233,9,7,0,11,9
2019,15,14,244,20.33,126.42,11,12,0,0,40*,0,1,70.0,8.75,48.0,2/19,40,1,2,19,754,0,5.859134395140007,0.42154600739179016,5.957462564959821,4.9512,Average,77,65,1233,9,7,0,11,9
2020,7,5,97,24.25,101.04,10,1,1,0,52*,0,4,20.5,6.22,19.75,2/19,52,1,2,19,754,0,4.526573199469344,3.958077914421312,5.957462564959821,5.5274,Good,77,65,1233,9,7,0,11,9
2021,7,5,58,11.6,111.53,1,3,0,0,28,0,3,33.33,9.09,22.0,2/19,28,0,2,19,754,0,3.0188825721198014,1.9184057141912776,5.957462564959821,3.6309,Below Average,77,65,1233,9,7,0,11,9
2022,4,4,19,4.75,54.28,1,0,0,0,13,3,0,0.0,0.0,0.0,,13,0,0,0,754,0,0.5623012161329022,0.0,5.957462564959821,1.7368,Poor,77,65,1233,9,7,0,11,9
2023,14,10,301,37.63,160.1,27,15,3,0,63*,2,0,0.0,0.0,0.0,,63,1,0,0,754,0,7.342146936715613,0.0,5.957462564959821,5.9798,Good,77,65,1233,9,7,0,11,9
2024,7,7,83,16.6,115.27,7,2,0,0,17,4,0,0.0,0.0,0.0,,17,0,0,0,754,0,3.986017061723178,0.0,5.957462564959821,3.5286,Below Average,77,65,1233,9,7,0,11,9
2025,6,5,118,39.33,129.67,8,3,1,0,69*,2,0,0.0,0.0,0.0,,69,1,0,0,754,0,5.801943694185358,0.0,5.957462564959821,4.7966,Average,77,65,1233,9,7,0,11,9
2014,3,2,29,14.5,111.53,3,1,0,0,16,0,0,0.0,0.0,0.0,,16,0,0,0,755,0,2.4521658038499075,0.0,6.953569201408803,3.1907,Below Average,3,2,29,0,0,0,0,1
2024,3,1,7,0.0,140.0,0,0,0,0,7*,2,1,86.0,8.6,60.0,37/1,7,1,37,1,756,0,0.0,0.35349119198124673,6.953569201408803,1.8871,Poor,3,1,7,1,0,0,2,1
2008,13,2,4,2.0,133.33,1,0,0,0,4,0,11,38.18,8.75,26.18,3/29,4,0,3,29,757,0,0.1429400438473699,4.061036647747557,7.397105643841989,3.2404,Below Average,13,2,4,11,0,0,0,1
2010,3,1,6,6.0,120.0,1,0,0,0,6,0,1,62.0,8.65,43.0,2/14,6,0,2,14,758,0,0.5064206647116744,0.4765851701086779,3.2319452895792224,0.6745,Poor,4,2,7,2,0,0,0,2
2014,1,1,1,0.0,50.0,0,0,0,0,1*,0,1,29.0,9.66,18.0,2/14,1,1,2,14,758,0,0.0,0.8508638992902249,3.2319452895792224,0.5592,Poor,4,2,7,2,0,0,0,2
2008,2,1,2,2.0,100.0,0,0,0,0,2,0,0,0.0,0.0,0.0,,2,0,0,0,759,0,0.0553153012051216,0.0,6.85171634801522,1.9178,Poor,2,1,2,0,0,0,0,1
2008,8,4,25,8.33,113.63,2,1,0,0,23,0,5,36.4,7.91,27.6,4/40,23,0,4,40,760,0,1.7119330330282723,2.806121714012467,5.219746065323039,2.9607,Below Average,104,46,310,103,0,0,0,10
2009,11,8,47,9.4,106.81,4,1,0,0,12,0,9,30.11,8.38,21.55,4/40,12,0,4,40,760,0,2.4593431029354242,4.233631866399895,5.219746065323039,3.6697,Below Average,104,46,310,103,0,0,0,10
2010,14,5,27,6.75,84.37,1,0,0,0,10*,0,16,24.75,8.57,17.31,4/40,10,1,4,40,760,0,1.3133771521724387,5.979466449112696,5.219746065323039,3.7413,Below Average,104,46,310,103,0,0,0,10
2011,13,7,50,8.33,106.38,4,1,0,0,18,0,12,27.91,7.5,22.33,4/40,18,0,4,40,760,0,2.3864310648267657,5.315571249176724,5.219746065323039,4.235,Average,104,46,310,103,0,0,0,10
2012,15,7,68,13.6,109.67,3,2,0,0,25,0,19,25.26,8.59,17.63,4/40,25,0,4,40,760,0,3.400019711448794,6.34956487667265,5.219746065323039,5.2335,Average,104,46,310,103,0,0,0,10
2013,16,5,70,70.0,159.09,6,3,0,0,26*,0,23,21.43,8.19,15.69,4/40,26,1,4,40,760,0,6.161672147175214,7.376928924450816,5.219746065323039,8.1969,Very Good,104,46,310,103,0,0,0,10
2014,9,4,4,2.0,66.66,0,0,0,0,4,0,7,40.14,8.78,27.42,4/40,4,0,4,40,760,0,0.07327476479268998,3.049468580878893,5.219746065323039,2.0836,Poor,104,46,310,103,0,0,0,10
2015,13,3,0,0.0,0.0,0,0,0,0,0*,0,7,52.57,8.45,37.28,4/40,0,1,4,40,760,0,0.0,2.637365756571329,5.219746065323039,1.8649,Poor,104,46,310,103,0,0,0,10
2016,3,2,13,13.0,108.33,0,1,0,0,12,0,3,21.33,7.11,18.0,4/40,12,0,4,40,760,0,1.4675512045814363,3.0419374202278435,5.219746065323039,2.8818,Below Average,104,46,310,103,0,0,0,10
2018,2,1,6,0.0,200.0,1,0,0,0,6*,0,2,32.5,16.95,11.5,4/40,6,1,4,40,760,0,0.0,0.8633547776271384,5.219746065323039,1.2453,Poor,104,46,310,103,0,0,0,10
2025,14,8,142,20.29,179.74,15,8,0,0,39,3,11,32.36,9.12,21.27,18/2,39,0,18,2,761,0,5.59384110656572,4.329843485121414,4.723032647449115,5.8383,Good,19,10,157,13,0,0,3,2
2026,5,2,15,15.0,150.0,2,0,0,0,12,0,2,56.5,12.55,27.0,24/1,12,0,24,1,761,0,2.0815586237508095,0.6925828416231854,4.723032647449115,2.45,Poor,19,10,157,13,0,0,3,2
2008,13,12,165,15.0,105.09,18,4,0,0,38,0,2,30.5,7.95,23.0,2/25,38,0,2,25,762,0,4.648824992470441,1.6765993744013141,7.60498460022829,5.3251,Average,283,275,9336,4,68,9,42,19
2009,16,13,246,22.36,112.32,22,8,1,0,50,0,0,0.0,0.0,0.0,,50,0,0,0,762,0,5.838426737225824,0.0,7.60498460022829,5.5716,Good,283,275,9336,4,68,9,42,19
2010,16,13,307,27.9,144.81,26,12,1,0,58,0,0,0.0,0.0,0.0,,58,0,0,0,762,0,6.810042431366602,0.0,7.60498460022829,6.3832,Good,283,275,9336,4,68,9,42,19
2011,16,16,557,46.41,121.08,55,16,4,0,71,0,2,69.5,8.17,51.0,2/25,71,0,2,25,762,0,8.108693694082417,0.8411163328356832,7.60498460022829,8.0255,Very Good,283,275,9336,4,68,9,42,19
2012,16,15,364,28.0,111.65,33,9,2,0,73*,0,0,0.0,0.0,0.0,,73,1,0,0,762,0,6.689527017595935,0.0,7.60498460022829,6.2948,Good,283,275,9336,4,68,9,42,19
2013,16,16,634,45.28,138.73,64,22,6,0,99,0,0,0.0,0.0,0.0,,99,0,0,0,762,0,8.447504690622866,0.0,7.60498460022829,8.0557,Very Good,283,275,9336,4,68,9,42,19
2014,14,14,359,27.61,122.1,23,16,2,0,73,0,0,0.0,0.0,0.0,,73,0,0,0,762,0,6.775689783107625,0.0,7.60498460022829,6.4996,Good,283,275,9336,4,68,9,42,19
2015,16,16,505,45.9,130.82,35,23,3,0,82*,0,0,0.0,0.0,0.0,,82,1,0,0,762,0,8.064149923283473,0.0,7.60498460022829,7.6481,Very Good,283,275,9336,4,68,9,42,19
2016,16,16,973,81.08,152.03,83,38,7,4,113,0,0,0.0,0.0,0.0,,113,0,0,0,762,0,10.0,0.0,7.60498460022829,8.7572,Excellent,283,275,9336,4,68,9,42,19
2017,10,10,308,30.8,122.22,23,11,4,0,64,0,0,0.0,0.0,0.0,,64,0,0,0,762,0,6.715686831967691,0.0,7.60498460022829,6.3895,Good,283,275,9336,4,68,9,42,19
2018,14,14,530,48.18,139.1,52,18,4,0,92*,0,0,0.0,0.0,0.0,,92,1,0,0,762,0,8.286545615920232,0.0,7.60498460022829,7.7571,Very Good,283,275,9336,4,68,9,42,19
2019,14,14,464,33.14,141.46,46,13,2,1,100,0,0,0.0,0.0,0.0,,100,0,0,0,762,0,7.597449325123799,0.0,7.60498460022829,7.1728,Very Good,283,275,9336,4,68,9,42,19
2020,15,15,466,42.36,121.35,23,11,3,0,90*,0,0,0.0,0.0,0.0,,90,1,0,0,762,0,7.732851984332379,0.0,7.60498460022829,7.1569,Very Good,283,275,9336,4,68,9,42,19
2021,15,15,405,28.92,119.46,43,9,3,0,72*,0,0,0.0,0.0,0.0,,72,1,0,0,762,0,6.978716750663816,0.0,7.60498460022829,6.6884,Good,283,275,9336,4,68,9,42,19
2022,16,16,341,22.73,115.98,32,8,2,0,73,9,0,0.0,0.0,0.0,,73,0,0,0,762,0,6.36030923909209,0.0,7.60498460022829,6.1605,Good,283,275,9336,4,68,9,42,19
2023,14,14,639,53.25,139.82,65,16,6,2,101*,13,0,0.0,0.0,0.0,,101,1,0,0,762,0,8.697710993637985,0.0,7.60498460022829,8.1403,Very Good,283,275,9336,4,68,9,42,19
2024,15,15,741,61.75,154.69,62,38,5,1,113*,8,0,0.0,0.0,0.0,,113,1,0,0,762,0,9.257019614143383,0.0,7.60498460022829,8.382,Very Good,283,275,9336,4,68,9,42,19
2025,15,15,657,54.75,144.71,66,19,8,0,73*,3,0,0.0,0.0,0.0,,73,1,0,0,762,0,8.8242971908598,0.0,7.60498460022829,8.2423,Very Good,283,275,9336,4,68,9,42,19
2026,16,16,675,56.25,165.84,73,25,5,1,105*,9,0,0.0,0.0,0.0,,105,1,0,0,762,0,9.0922889885043,0.0,7.60498460022829,8.0991,Very Good,283,275,9336,4,68,9,42,19
2021,3,2,15,7.5,57.69,1,0,0,0,11,0,0,0.0,0.0,0.0,,11,0,0,0,763,0,0.7054287997947838,0.0,6.953569201408803,2.2267,Poor,3,2,15,0,0,0,0,1
2008,14,14,406,33.83,184.54,46,21,3,0,94*,0,3,44.33,12.09,22.0,2/18,94,1,2,18,764,0,7.812212772287367,1.2390918268714004,6.760631636057477,7.4465,Very Good,93,93,2530,6,15,2,0,7
2010,14,14,356,25.42,163.3,47,14,3,0,75,0,3,7.66,4.05,11.33,2/18,75,0,2,18,764,0,7.0552660397145885,6.5991303806079324,6.760631636057477,9.0169,Excellent,93,93,2530,6,15,2,0,7
2011,11,11,424,38.54,176.66,51,18,2,1,119,0,0,0.0,0.0,0.0,,119,0,0,0,764,0,7.99500977602602,0.0,6.760631636057477,7.018,Very Good,93,93,2530,6,15,2,0,7
2012,16,16,495,33.0,161.23,57,19,5,0,87*,0,0,0.0,0.0,0.0,,87,1,0,0,764,0,7.866063208863653,0.0,6.760631636057477,6.8847,Good,93,93,2530,6,15,2,0,7
2013,13,13,295,24.58,126.6,41,6,1,0,95*,0,0,0.0,0.0,0.0,,95,1,0,0,764,0,6.389541651409853,0.0,6.760631636057477,5.5729,Good,93,93,2530,6,15,2,0,7
2014,17,17,455,26.76,144.44,56,18,1,1,122,0,0,0.0,0.0,0.0,,122,0,0,0,764,0,7.299173271186849,0.0,6.760631636057477,6.3779,Good,93,93,2530,6,15,2,0,7
2015,8,8,99,12.37,117.85,12,3,0,0,47,0,0,0.0,0.0,0.0,,47,0,0,0,764,0,3.859392655316068,0.0,6.760631636057477,3.8567,Below Average,93,93,2530,6,15,2,0,7
2017,3,3,19,6.33,73.07,1,1,0,0,9,0,0,0.0,0.0,0.0,,9,0,0,0,765,0,0.8894292394310115,0.0,4.1952792986503065,1.1613,Poor,7,7,71,0,0,0,1,3
2023,3,3,37,12.33,119.35,2,2,0,0,30,1,0,0.0,0.0,0.0,,30,0,0,0,765,0,2.6278999494596893,0.0,4.1952792986503065,2.2622,Poor,7,7,71,0,0,0,1,3
